id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form,question_property,dataset_variant,subset,diagnostic_source
2496,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijv has a direct effect on xevo and gyzp. Xevo has a direct effect on gyzp. The overall probability of xevo is 21%. The probability of not xevo and gyzp is 34%. The probability of xevo and gyzp is 15%.",yes,"Let V1 = tijv; X = xevo; Y = gyzp.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.21
P(Y=1, X=0=1) = 0.34
P(Y=1, X=1=1) = 0.15
0.15/0.21 - 0.34/0.79 = 0.28
0.28 > 0",confounding,nonsense2,1,correlation,P(Y | X),,noncommonsense,formal,stress
14333,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijw and tijv. Tijv has a direct effect on gyzp. Tijw has a direct effect on gyzp. The overall probability of xevo is 18%. The probability of not xevo and gyzp is 31%. The probability of xevo and gyzp is 6%.",yes,"Let X = xevo; V3 = tijw; V2 = tijv; Y = gyzp.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.18
P(Y=1, X=0=1) = 0.31
P(Y=1, X=1=1) = 0.06
0.06/0.18 - 0.31/0.82 = -0.06
-0.06 < 0",diamond,nonsense2,1,correlation,P(Y | X),,noncommonsense,formal,stress
17317,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. Qwiu is unobserved. The overall probability of jyka is 82%. The probability of not jyka and kwox is 14%. The probability of jyka and kwox is 50%.",yes,"Let V1 = qwiu; X = jyka; V3 = yupt; Y = kwox.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.82
P(Y=1, X=0=1) = 0.14
P(Y=1, X=1=1) = 0.50
0.50/0.82 - 0.14/0.18 = -0.17
-0.17 < 0",frontdoor,nonsense5,1,correlation,P(Y | X),,noncommonsense,formal,stress
8076,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on zuph and uvzi. Zuph has a direct effect on uvzi. The overall probability of zuph is 46%. The probability of not zuph and uvzi is 31%. The probability of zuph and uvzi is 33%.",yes,"Let V1 = wibl; X = zuph; Y = uvzi.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.46
P(Y=1, X=0=1) = 0.31
P(Y=1, X=1=1) = 0.33
0.33/0.46 - 0.31/0.54 = 0.13
0.13 > 0",confounding,nonsense7,1,correlation,P(Y | X),,noncommonsense,formal,stress
20745,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kraz has a direct effect on pexu and rukz. Hwax has a direct effect on pexu. Pexu has a direct effect on rukz. Kraz is unobserved. The overall probability of pexu is 61%. The probability of not pexu and rukz is 26%. The probability of pexu and rukz is 29%.",yes,"Let V2 = hwax; V1 = kraz; X = pexu; Y = rukz.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.61
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.29
0.29/0.61 - 0.26/0.39 = -0.18
-0.18 < 0",IV,nonsense8,1,correlation,P(Y | X),,noncommonsense,formal,stress
22408,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. We know that rixq causes zuph, and we know that zuph causes xevu.",no,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,V2->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
Y = V2
Y = [0] = 0
0",chain,nonsense0,3,det-counterfactual,Y_{X=0} = 1 | ,,noncommonsense,formal,stress
22512,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Zuph has a direct effect on rixq. Rixq has a direct effect on xevu. Swoy is unobserved. We know that swoy and zuph causes rixq. swoy or rixq causes xevu. We observed an individual is not zuph and an individual is not swoy.",no,"Let V2 = zuph; V1 = swoy; X = rixq; Y = xevu.
V1->X,V2->X,V1->Y,X->Y
Y_{X=0} = 1 | V2=0, V1=0
Solve for Y, given the evidence and the action
V2 = 0
V1 = 0
X = V1 and V2
Y = V1 or X
Y = 0 = 0 or 0
0",IV,nonsense0,3,det-counterfactual,"Y_{X=0} = 1 | V2=0, V1=0",,noncommonsense,formal,stress
23616,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. We know that jyka causes hwax and not gyzp. hwax and gyzp causes lirg.",no,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = not V2
Y = V2 and V3
Y = [0] = 0 and 1
0",diamond,nonsense4,3,det-counterfactual,Y_{X=0} = 1 | ,,noncommonsense,formal,stress
24002,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. We know that xyfo causes yupt. yupt causes zupj. xyfo and zupj causes muvq. We observed an individual is not xyfo.",no,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=1} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = X
Y = V1 and V3
Y = 0 = 0 and 1
0",frontdoor,nonsense6,3,det-counterfactual,Y_{X=1} = 1 | V1=0,,noncommonsense,formal,stress
24388,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on vubr and wibl. Wibl has a direct effect on uvzi. Vubr has a direct effect on uvzi. We know that zuph causes wibl and vubr. wibl and vubr causes uvzi.",no,"Let X = zuph; V3 = vubr; V2 = wibl; Y = uvzi.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = V2
Y = V2 and V3
Y = [0] = 0 and 0
0",diamond,nonsense7,3,det-counterfactual,Y_{X=0} = 1 | ,,noncommonsense,formal,stress
22890,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. We know that swoq causes not kwox and muvy. kwox or muvy causes kwoz. We observed an individual is not swoq.",yes,"Let V1 = swoq; V3 = muvy; X = kwox; Y = kwoz.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=1} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = X or V3
Y = 1 = 1 or 1
1",diamondcut,nonsense1,3,det-counterfactual,Y_{X=1} = 1 | V1=0,,noncommonsense,formal,stress
23656,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on gyzp and jyka. Jyka has a direct effect on lirg. Gyzp has a direct effect on lirg. We know that hwax causes not jyka and gyzp. jyka or gyzp causes lirg. We observed an individual is not hwax.",yes,"Let V1 = hwax; V3 = gyzp; X = jyka; Y = lirg.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=0} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = X or V3
Y = 1 = 0 or 1
1",diamondcut,nonsense4,3,det-counterfactual,Y_{X=0} = 1 | V1=0,,noncommonsense,formal,stress
23769,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. Qwiu is unobserved. We know that qwiu causes jyka. jyka causes not yupt. qwiu and yupt causes kwox. We observed an individual is not qwiu.",yes,"Let V1 = qwiu; X = jyka; V3 = yupt; Y = kwox.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=0} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = V1 and V3
Y = 0 = 0 and 1
1",frontdoor,nonsense5,3,det-counterfactual,Y_{X=0} = 0 | V1=0,,noncommonsense,formal,stress
24497,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax and rukz. Hwax has a direct effect on rukz. We know that pexu causes hwax. pexu or hwax causes rukz.",yes,"Let X = pexu; V2 = hwax; Y = rukz.
X->V2,X->Y,V2->Y
Y_{X=0} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
Y = X or V2
Y = 0 = 0 or 0
1",mediation,nonsense8,3,det-counterfactual,Y_{X=0} = 0 | ,,noncommonsense,formal,stress
24652,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on kraz and hwax. Hwax has a direct effect on rukz. Kraz has a direct effect on rukz. We know that pexu causes hwax and not kraz. hwax or kraz causes rukz.",yes,"Let X = pexu; V3 = kraz; V2 = hwax; Y = rukz.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = not V2
Y = V2 or V3
Y = [1] = 0 or 1
1",diamond,nonsense8,3,det-counterfactual,Y_{X=0} = 1 | ,,noncommonsense,formal,stress
11863,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq, the probability of xevu is 81%. For those who are rixq, the probability of xevu is 68%.",no,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.81
P(Y=1 | X=1) = 0.68
0.68 - 0.81 = -0.13
-0.13 < 0",arrowhead,nonsense0,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
3303,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on gyzp. Tijv has a direct effect on gyzp. For those who are not xevo, the probability of gyzp is 89%. For those who are xevo, the probability of gyzp is 75%.",no,"Let V2 = tijv; X = xevo; Y = gyzp.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.89
P(Y=1 | X=1) = 0.75
0.75 - 0.89 = -0.14
-0.14 < 0",fork,nonsense2,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
3435,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. For those who are not yomx, the probability of xevu is 33%. For those who are yomx, the probability of xevu is 32%.",no,"Let X = yomx; V2 = gwet; Y = xevu.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.33
P(Y=1 | X=1) = 0.32
0.32 - 0.33 = -0.01
-0.01 < 0",chain,nonsense3,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
4712,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on jyka and lirg. Jyka has a direct effect on lirg. For those who are not hwax and are not jyka, the probability of lirg is 5%. For those who are not hwax and are jyka, the probability of lirg is 11%. For those who are hwax and are not jyka, the probability of lirg is 34%. For those who are hwax and are jyka, the probability of lirg is 47%. The overall probability of hwax is 58%.",no,"Let V1 = hwax; X = jyka; Y = lirg.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.05
P(Y=1 | V1=0, X=1) = 0.11
P(Y=1 | V1=1, X=0) = 0.34
P(Y=1 | V1=1, X=1) = 0.47
P(V1=1) = 0.58
0.42 * (0.11 - 0.05) + 0.58 * (0.47 - 0.34) = 0.11
0.11 > 0",confounding,nonsense4,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
8751,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on vubr and wibl. Wibl has a direct effect on uvzi. Vubr has a direct effect on uvzi. For those who are not zuph, the probability of uvzi is 71%. For those who are zuph, the probability of uvzi is 67%.",no,"Let X = zuph; V3 = vubr; V2 = wibl; Y = uvzi.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.71
P(Y=1 | X=1) = 0.67
0.67 - 0.71 = -0.04
-0.04 < 0",diamond,nonsense7,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
393,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. For those who are not rixq, the probability of xevu is 17%. For those who are rixq, the probability of xevu is 66%.",yes,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.17
P(Y=1 | X=1) = 0.66
0.66 - 0.17 = 0.49
0.49 > 0",mediation,nonsense0,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
14574,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. For those who are not yomx, the probability of xevu is 68%. For those who are yomx, the probability of xevu is 40%.",yes,"Let X = yomx; V2 = gwet; Y = xevu.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.68
P(Y=1 | X=1) = 0.40
0.40 - 0.68 = -0.29
-0.29 < 0",chain,nonsense3,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
15250,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet and xevu. Cwoi has a direct effect on gwet and xevu. Gwet has a direct effect on xevu. Cwoi is unobserved. For those who are not yomx, the probability of xevu is 49%. For those who are yomx, the probability of xevu is 43%.",yes,"Let V2 = cwoi; X = yomx; V3 = gwet; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.49
P(Y=1 | X=1) = 0.43
0.43 - 0.49 = -0.05
-0.05 < 0",arrowhead,nonsense3,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
5366,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. For those who are not jyka, the probability of lirg is 33%. For those who are jyka, the probability of lirg is 28%.",yes,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.33
P(Y=1 | X=1) = 0.28
0.28 - 0.33 = -0.05
-0.05 < 0",diamond,nonsense4,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
8516,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Vubr has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. Vubr is unobserved. For those who are not zuph, the probability of uvzi is 63%. For those who are zuph, the probability of uvzi is 43%.",yes,"Let V2 = vubr; X = zuph; V3 = wibl; Y = uvzi.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.63
P(Y=1 | X=1) = 0.43
0.43 - 0.63 = -0.20
-0.20 < 0",arrowhead,nonsense7,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,noncommonsense,formal,stress
138,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Xevu has a direct effect on zuph. The overall probability of rixq is 5%. For those who are not rixq and are not zuph, the probability of xevu is 100%. For those who are not rixq and are zuph, the probability of xevu is 90%. For those who are rixq and are not zuph, the probability of xevu is 99%. For those who are rixq and are zuph, the probability of xevu is 65%.",no,"Let Y = xevu; X = rixq; V3 = zuph.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.05
P(Y=1 | X=0, V3=0) = 1.00
P(Y=1 | X=0, V3=1) = 0.90
P(Y=1 | X=1, V3=0) = 0.99
P(Y=1 | X=1, V3=1) = 0.65
0.65 - (0.05*0.65 + 0.95*0.90) = -0.24
-0.24 < 0",collision,nonsense0,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)",,noncommonsense,formal,stress
15859,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Lirg has a direct effect on hwax. The overall probability of jyka is 4%. For those who are not jyka and are not hwax, the probability of lirg is 91%. For those who are not jyka and are hwax, the probability of lirg is 72%. For those who are jyka and are not hwax, the probability of lirg is 69%. For those who are jyka and are hwax, the probability of lirg is 85%.",no,"Let Y = lirg; X = jyka; V3 = hwax.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.04
P(Y=1 | X=0, V3=0) = 0.91
P(Y=1 | X=0, V3=1) = 0.72
P(Y=1 | X=1, V3=0) = 0.69
P(Y=1 | X=1, V3=1) = 0.85
0.85 - (0.04*0.85 + 0.96*0.72) = 0.12
0.12 > 0",collision,nonsense4,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)",,noncommonsense,formal,stress
